p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,cateogory
0.13611881,0.17790495,0.17641047,0.12966256,0.13908477,0.12778429,0.13294187,0.1490834,0.1059266,0.11516285,0.1228023,0.18486562,0.18937926,0.15136599,0.14735621,open
0.13540954,0.17747837,0.17598185,0.12893361,0.13840297,0.12701733,0.13219503,0.14844141,0.1050056,0.1143002,0.12199927,0.18449165,0.18904539,0.15078294,0.14673475,open
0.13470027,0.17705179,0.17555323,0.12820466,0.13772117,0.12625037,0.13144819,0.14779943,0.1040846,0.11343754,0.12119625,0.18411769,0.18871152,0.15019989,0.14611329,open
0.133991,0.17662521,0.17512462,0.12747572,0.13703937,0.12548341,0.13070135,0.14715744,0.1031636,0.11257489,0.12039322,0.18374372,0.18837766,0.14961683,0.14549183,open
0.13328173,0.17619863,0.174696,0.12674677,0.13635757,0.12471645,0.12995451,0.14651546,0.1022426,0.11171223,0.1195902,0.18336975,0.18804379,0.14903378,0.14487037,open
0.13257246,0.17577205,0.17426738,0.12601782,0.13567577,0.12394949,0.12920766,0.14587347,0.1013216,0.11084958,0.11878718,0.18299579,0.18770992,0.14845073,0.14424891,open
0.1318632,0.17534547,0.17383876,0.12528887,0.13499398,0.12318253,0.12846082,0.14523149,0.10040061,0.10998692,0.11798415,0.18262182,0.18737605,0.14786767,0.14362745,open
0.13115393,0.17491889,0.17341014,0.12455993,0.13431218,0.12241557,0.12771398,0.1445895,0.09947961,0.10912426,0.11718113,0.18224785,0.18704219,0.14728462,0.14300599,open
0.13044466,0.1744923,0.17298152,0.12383098,0.13363038,0.12164861,0.12696714,0.14394752,0.09855861,0.10826161,0.1163781,0.18187389,0.18670832,0.14670157,0.14238453,open
0.12973539,0.17406572,0.17255291,0.12310203,0.13294858,0.12088165,0.1262203,0.14330553,0.09763761,0.10739895,0.11557508,0.18149992,0.18637445,0.14611851,0.14176307,open
0.12902612,0.17363914,0.17212429,0.12237308,0.13226678,0.12011469,0.12547346,0.14266355,0.09671661,0.1065363,0.11477205,0.18112595,0.18604058,0.14553546,0.14114161,open
0.12831685,0.17321256,0.17169567,0.12164413,0.13158498,0.11934773,0.12472662,0.14202156,0.09579561,0.10567364,0.11396903,0.18075198,0.18570672,0.14495241,0.14052015,open
0.12760759,0.17278598,0.17126705,0.12091519,0.13090318,0.11858077,0.12397978,0.14137958,0.09487461,0.10481099,0.11316601,0.18037802,0.18537285,0.14436935,0.13989869,open
0.12689832,0.1723594,0.17083843,0.12018624,0.13022139,0.11781381,0.12323294,0.1407376,0.09395361,0.10394833,0.11236298,0.18000405,0.18503898,0.1437863,0.13927723,open
0.12618905,0.17193282,0.17040982,0.11945729,0.12953959,0.11704685,0.1224861,0.14009561,0.09303261,0.10308567,0.11155996,0.17963008,0.18470511,0.14320325,0.13865578,open
0.12547978,0.17150624,0.1699812,0.11872834,0.12885779,0.11627989,0.12173926,0.13945363,0.09211161,0.10222302,0.11075693,0.17925612,0.18437125,0.14262019,0.13803432,open
0.12477051,0.17107965,0.16955258,0.1179994,0.12817599,0.11551293,0.12099242,0.13881164,0.09119061,0.10136036,0.10995391,0.17888215,0.18403738,0.14203714,0.13741286,open
0.12406124,0.17065307,0.16912396,0.11727045,0.12749419,0.11474597,0.12024558,0.13816966,0.09026961,0.10049771,0.10915088,0.17850818,0.18370351,0.14145409,0.1367914,open
0.12335198,0.17022649,0.16869534,0.1165415,0.12681239,0.113979,0.11949874,0.13752767,0.08934861,0.09963505,0.10834786,0.17813422,0.18336964,0.14087103,0.13616994,open
0.12264271,0.16979991,0.16826673,0.11581255,0.12613059,0.11321204,0.1187519,0.13688569,0.08842761,0.0987724,0.10754484,0.17776025,0.18303578,0.14028798,0.13554848,open
0.12193344,0.16937333,0.16783811,0.11508361,0.12544879,0.11244508,0.11800506,0.1362437,0.08750661,0.09790974,0.10674181,0.17738628,0.18270191,0.13970493,0.13492702,open
0.12122417,0.16894675,0.16740949,0.11435466,0.124767,0.11167812,0.11725822,0.13560172,0.08658561,0.09704708,0.10593879,0.17701232,0.18236804,0.13912187,0.13430556,open
0.1205149,0.16852017,0.16698087,0.11362571,0.1240852,0.11091116,0.11651138,0.13495973,0.08566461,0.09618443,0.10513576,0.17663835,0.18203417,0.13853882,0.1336841,open
0.11980563,0.16809359,0.16655225,0.11289676,0.1234034,0.1101442,0.11576454,0.13431775,0.08474361,0.09532177,0.10433274,0.17626438,0.18170031,0.13795577,0.13306264,open
0.11909637,0.167667,0.16612364,0.11216782,0.1227216,0.10937724,0.1150177,0.13367576,0.08382261,0.09445912,0.10352971,0.17589042,0.18136644,0.13737271,0.13244118,open
0.1183871,0.16724042,0.16569502,0.11143887,0.1220398,0.10861028,0.11427086,0.13303378,0.08290161,0.09359646,0.10272669,0.17551645,0.18103257,0.13678966,0.13181972,open
0.11767783,0.16681384,0.1652664,0.11070992,0.121358,0.10784332,0.11352402,0.1323918,0.08198061,0.09273381,0.10192367,0.17514248,0.1806987,0.13620661,0.13119826,open
0.11696856,0.16638726,0.16483778,0.10998097,0.1206762,0.10707636,0.11277718,0.13174981,0.08105961,0.09187115,0.10112064,0.17476851,0.18036484,0.13562355,0.1305768,open
0.11625929,0.16596068,0.16440916,0.10925203,0.11999441,0.1063094,0.11203034,0.13110783,0.08013861,0.09100849,0.10031762,0.17439455,0.18003097,0.1350405,0.12995534,open
0.11555002,0.1655341,0.16398055,0.10852308,0.11931261,0.10554244,0.1112835,0.13046584,0.07921761,0.09014584,0.09951459,0.17402058,0.1796971,0.13445745,0.12933388,open
0.11484076,0.16510752,0.16355193,0.10779413,0.11863081,0.10477548,0.11053666,0.12982386,0.07829661,0.08928318,0.09871157,0.17364661,0.17936324,0.13387439,0.12871242,open
0.11413149,0.16468094,0.16312331,0.10706518,0.11794901,0.10400852,0.10978982,0.12918187,0.07737561,0.08842053,0.09790854,0.17327265,0.17902937,0.13329134,0.12809096,open
0.11342222,0.16425435,0.16269469,0.10633624,0.11726721,0.10324156,0.10904298,0.12853989,0.07645461,0.08755787,0.09710552,0.17289868,0.1786955,0.13270829,0.1274695,open
0.11271295,0.16382777,0.16226607,0.10560729,0.11658541,0.1024746,0.10829614,0.1278979,0.07553361,0.08669522,0.0963025,0.17252471,0.17836163,0.13212523,0.12684804,open
0.11200368,0.16340119,0.16183746,0.10487834,0.11590361,0.10170764,0.1075493,0.12725592,0.07461261,0.08583256,0.09549947,0.17215075,0.17802777,0.13154218,0.12622658,open
0.11129441,0.16297461,0.16140884,0.10414939,0.11522181,0.10094068,0.10680246,0.12661393,0.07369161,0.0849699,0.09469645,0.17177678,0.1776939,0.13095913,0.12560512,open
0.11058515,0.16254803,0.16098022,0.10342045,0.11454002,0.10017372,0.10605562,0.12597195,0.07277061,0.08410725,0.09389342,0.17140281,0.17736003,0.13037607,0.12498366,open
0.10987588,0.16212145,0.1605516,0.1026915,0.11385822,0.09940676,0.10530878,0.12532996,0.07184961,0.08324459,0.0930904,0.17102885,0.17702616,0.12979302,0.1243622,open
0.10916661,0.16169487,0.16012298,0.10196255,0.11317642,0.0986398,0.10456193,0.12468798,0.07092861,0.08238194,0.09228737,0.17065488,0.1766923,0.12920997,0.12374074,open
0.10845734,0.16126829,0.15969436,0.1012336,0.11249462,0.09787284,0.10381509,0.12404599,0.07000761,0.08151928,0.09148435,0.17028091,0.17635843,0.12862691,0.12311928,open
0.10774807,0.1608417,0.15926575,0.10050466,0.11181282,0.09710588,0.10306825,0.12340401,0.06908661,0.08065663,0.09068133,0.16990694,0.17602456,0.12804386,0.12249782,open
0.1070388,0.16041512,0.15883713,0.09977571,0.11113102,0.09633892,0.10232141,0.12276203,0.06816561,0.07979397,0.0898783,0.16953298,0.17569069,0.12746081,0.12187636,open
0.10632954,0.15998854,0.15840851,0.09904676,0.11044922,0.09557195,0.10157457,0.12212004,0.06724461,0.07893131,0.08907528,0.16915901,0.17535683,0.12687775,0.1212549,open
0.10562027,0.15956196,0.15797989,0.09831781,0.10976743,0.09480499,0.10082773,0.12147806,0.06632362,0.07806866,0.08827225,0.16878504,0.17502296,0.1262947,0.12063344,open
0.104911,0.15913538,0.15755127,0.09758886,0.10908563,0.09403803,0.10008089,0.12083607,0.06540262,0.077206,0.08746923,0.16841108,0.17468909,0.12571165,0.12001198,open
0.10420173,0.1587088,0.15712266,0.09685992,0.10840383,0.09327107,0.09933405,0.12019409,0.06448162,0.07634335,0.0866662,0.16803711,0.17435522,0.12512859,0.11939052,open
0.10349246,0.15828222,0.15669404,0.09613097,0.10772203,0.09250411,0.09858721,0.1195521,0.06356062,0.07548069,0.08586318,0.16766314,0.17402136,0.12454554,0.11876907,open
0.10278319,0.15785564,0.15626542,0.09540202,0.10704023,0.09173715,0.09784037,0.11891012,0.06263962,0.07461804,0.08506016,0.16728918,0.17368749,0.12396249,0.11814761,open
0.10207393,0.15742905,0.1558368,0.09467307,0.10635843,0.09097019,0.09709353,0.11826813,0.06171862,0.07375538,0.08425713,0.16691521,0.17335362,0.12337943,0.11752615,open
0.10136466,0.15700247,0.15540818,0.09394413,0.10567663,0.09020323,0.09634669,0.11762615,0.06079762,0.07289272,0.08345411,0.16654124,0.17301975,0.12279638,0.11690469,open
0.10065539,0.15657589,0.15497957,0.09321518,0.10499483,0.08943627,0.09559985,0.11698416,0.05987662,0.07203007,0.08265108,0.16616728,0.17268589,0.12221333,0.11628323,open
0.09994612,0.15614931,0.15455095,0.09248623,0.10431304,0.08866931,0.09485301,0.11634218,0.05895562,0.07116741,0.08184806,0.16579331,0.17235202,0.12163027,0.11566177,open
0.09923685,0.15572273,0.15412233,0.09175728,0.10363124,0.08790235,0.09410617,0.11570019,0.05803462,0.07030476,0.08104503,0.16541934,0.17201815,0.12104722,0.11504031,open
0.09852758,0.15529615,0.15369371,0.09102834,0.10294944,0.08713539,0.09335933,0.11505821,0.05711362,0.0694421,0.08024201,0.16504538,0.17168429,0.12046417,0.11441885,open
0.09781831,0.15486957,0.15326509,0.09029939,0.10226764,0.08636843,0.09261249,0.11441623,0.05619262,0.06857945,0.07943899,0.16467141,0.17135042,0.11988111,0.11379739,open
0.09710905,0.15444299,0.15283648,0.08957044,0.10158584,0.08560147,0.09186565,0.11377424,0.05527162,0.06771679,0.07863596,0.16429744,0.17101655,0.11929806,0.11317593,open
0.09639978,0.1540164,0.15240786,0.08884149,0.10090404,0.08483451,0.09111881,0.11313226,0.05435062,0.06685413,0.07783294,0.16392347,0.17068268,0.11871501,0.11255447,open
0.09569051,0.15358982,0.15197924,0.08811255,0.10022224,0.08406755,0.09037197,0.11249027,0.05342962,0.06599148,0.07702991,0.16354951,0.17034882,0.11813195,0.11193301,open
0.09498124,0.15316324,0.15155062,0.0873836,0.09954044,0.08330059,0.08962513,0.11184829,0.05250862,0.06512882,0.07622689,0.16317554,0.17001495,0.1175489,0.11131155,open
0.09427197,0.15273666,0.151122,0.08665465,0.09885865,0.08253363,0.08887829,0.1112063,0.05158762,0.06426617,0.07542386,0.16280157,0.16968108,0.11696585,0.11069009,open
0.0935627,0.15231008,0.15069339,0.0859257,0.09817685,0.08176667,0.08813145,0.11056432,0.05066662,0.06340351,0.07462084,0.16242761,0.16934721,0.11638279,0.11006863,open
0.09285344,0.1518835,0.15026477,0.08519676,0.09749505,0.08099971,0.08738461,0.10992233,0.04974562,0.06254086,0.07381782,0.16205364,0.16901335,0.11579974,0.10944717,open
0.09214417,0.15145692,0.14983615,0.08446781,0.09681325,0.08023275,0.08663777,0.10928035,0.04882462,0.0616782,0.07301479,0.16167967,0.16867948,0.11521668,0.10882571,open
0.0914349,0.15103034,0.14940753,0.08373886,0.09613145,0.07946579,0.08589093,0.10863836,0.04790362,0.06081554,0.07221177,0.16130571,0.16834561,0.11463363,0.10820425,open
0.09072563,0.15060375,0.14897891,0.08300991,0.09544965,0.07869883,0.08514409,0.10799638,0.04698262,0.05995289,0.07140874,0.16093174,0.16801174,0.11405058,0.10758279,open
0.09001636,0.15017717,0.14855029,0.08228097,0.09476785,0.07793187,0.08439725,0.10735439,0.04606162,0.05909023,0.07060572,0.16055777,0.16767788,0.11346752,0.10696133,open
0.08930709,0.14975059,0.14812168,0.08155202,0.09408606,0.07716491,0.08365041,0.10671241,0.04514062,0.05822758,0.06980269,0.16018381,0.16734401,0.11288447,0.10633987,open
0.08859783,0.14932401,0.14769306,0.08082307,0.09340426,0.07639794,0.08290357,0.10607043,0.04421962,0.05736492,0.06899967,0.15980984,0.16701014,0.11230142,0.10571841,open
0.08788856,0.14889743,0.14726444,0.08009412,0.09272246,0.07563098,0.08215673,0.10542844,0.04329862,0.05650227,0.06819665,0.15943587,0.16667627,0.11171836,0.10509695,open
0.08717929,0.14847085,0.14683582,0.07936518,0.09204066,0.07486402,0.08140989,0.10478646,0.04237762,0.05563961,0.06739362,0.1590619,0.16634241,0.11113531,0.10447549,open
0.08647002,0.14804427,0.1464072,0.07863623,0.09135886,0.07409706,0.08066305,0.10414447,0.04145662,0.05477695,0.0665906,0.15868794,0.16600854,0.11055226,0.10385403,open
0.08576075,0.14761769,0.14597859,0.07790728,0.09067706,0.0733301,0.07991621,0.10350249,0.04053562,0.0539143,0.06578757,0.15831397,0.16567467,0.1099692,0.10323257,open
0.08505148,0.1471911,0.14554997,0.07717833,0.08999526,0.07256314,0.07916936,0.1028605,0.03961462,0.05305164,0.06498455,0.15794,0.1653408,0.10938615,0.10261111,open
0.08434222,0.14676452,0.14512135,0.07644939,0.08931346,0.07179618,0.07842252,0.10221852,0.03869362,0.05218899,0.06418152,0.15756604,0.16500694,0.1088031,0.10198965,open
0.08363295,0.14633794,0.14469273,0.07572044,0.08863167,0.07102922,0.07767568,0.10157653,0.03777262,0.05132633,0.0633785,0.15719207,0.16467307,0.10822004,0.10136819,open
0.08292368,0.14591136,0.14426411,0.07499149,0.08794987,0.07026226,0.07692884,0.10093455,0.03685162,0.05046368,0.06257548,0.1568181,0.1643392,0.10763699,0.10074673,open
0.08221441,0.14548478,0.1438355,0.07426254,0.08726807,0.0694953,0.076182,0.10029256,0.03593062,0.04960102,0.06177245,0.15644414,0.16400534,0.10705394,0.10012527,open
0.08150514,0.1450582,0.14340688,0.07353359,0.08658627,0.06872834,0.07543516,0.09965058,0.03500962,0.04873836,0.06096943,0.15607017,0.16367147,0.10647088,0.09950381,open
0.08079587,0.14463162,0.14297826,0.07280465,0.08590447,0.06796138,0.07468832,0.09900859,0.03408862,0.04787571,0.0601664,0.1556962,0.1633376,0.10588783,0.09888235,open
0.08008661,0.14420504,0.14254964,0.0720757,0.08522267,0.06719442,0.07394148,0.09836661,0.03316762,0.04701305,0.05936338,0.15532224,0.16300373,0.10530478,0.0982609,open
0.07937734,0.14377845,0.14212102,0.07134675,0.08454087,0.06642746,0.07319464,0.09772462,0.03224662,0.0461504,0.05856035,0.15494827,0.16266987,0.10472172,0.09763944,open
0.07866807,0.14335187,0.14169241,0.0706178,0.08385908,0.0656605,0.0724478,0.09708264,0.03132563,0.04528774,0.05775733,0.1545743,0.162336,0.10413867,0.09701798,open
0.0779588,0.14292529,0.14126379,0.06988886,0.08317728,0.06489354,0.07170096,0.09644066,0.03040463,0.04442509,0.05695431,0.15420034,0.16200213,0.10355562,0.09639652,open
0.07724953,0.14249871,0.14083517,0.06915991,0.08249548,0.06412658,0.07095412,0.09579867,0.02948363,0.04356243,0.05615128,0.15382637,0.16166826,0.10297256,0.09577506,open
0.07654026,0.14207213,0.14040655,0.06843096,0.08181368,0.06335962,0.07020728,0.09515669,0.02856263,0.04269978,0.05534826,0.1534524,0.1613344,0.10238951,0.0951536,open
0.075831,0.14164555,0.13997793,0.06770201,0.08113188,0.06259266,0.06946044,0.0945147,0.02764163,0.04183712,0.05454523,0.15307843,0.16100053,0.10180646,0.09453214,open
0.07512173,0.14121897,0.13954932,0.06697307,0.08045008,0.0618257,0.0687136,0.09387272,0.02672063,0.04097446,0.05374221,0.15270447,0.16066666,0.1012234,0.09391068,open
0.07441246,0.14079239,0.1391207,0.06624412,0.07976828,0.06105874,0.06796676,0.09323073,0.02579963,0.04011181,0.05293918,0.1523305,0.16033279,0.10064035,0.09328922,open
0.07370319,0.1403658,0.13869208,0.06551517,0.07908648,0.06029178,0.06721992,0.09258875,0.02487863,0.03924915,0.05213616,0.15195653,0.15999893,0.1000573,0.09266776,open
0.07299392,0.13993922,0.13826346,0.06478622,0.07840469,0.05952482,0.06647308,0.09194676,0.02395763,0.0383865,0.05133313,0.15158257,0.15966506,0.09947424,0.0920463,open
0.07228465,0.13951264,0.13783484,0.06405728,0.07772289,0.05875786,0.06572624,0.09130478,0.02303663,0.03752384,0.05053011,0.1512086,0.15933119,0.09889119,0.09142484,open
0.07157539,0.13908606,0.13740623,0.06332833,0.07704109,0.0579909,0.0649794,0.09066279,0.02211563,0.03666119,0.04972709,0.15083463,0.15899732,0.09830814,0.09080338,open
0.07086612,0.13865948,0.13697761,0.06259938,0.07635929,0.05722393,0.06423256,0.09002081,0.02119463,0.03579853,0.04892406,0.15046067,0.15866346,0.09772508,0.09018192,open
0.07015685,0.1382329,0.13654899,0.06187043,0.07567749,0.05645697,0.06348572,0.08937882,0.02027363,0.03493587,0.04812104,0.1500867,0.15832959,0.09714203,0.08956046,open
0.06944758,0.13780632,0.13612037,0.06114149,0.07499569,0.05569001,0.06273888,0.08873684,0.01935263,0.03407322,0.04731801,0.14971273,0.15799572,0.09655898,0.088939,open
0.06873831,0.13737974,0.13569175,0.06041254,0.07431389,0.05492305,0.06199204,0.08809486,0.01843163,0.03321056,0.04651499,0.14933877,0.15766185,0.09597592,0.08831754,open
0.06802904,0.13695315,0.13526313,0.05968359,0.0736321,0.05415609,0.0612452,0.08745287,0.01751063,0.03234791,0.04571196,0.1489648,0.15732799,0.09539287,0.08769608,open
0.06731978,0.13652657,0.13483452,0.05895464,0.0729503,0.05338913,0.06049836,0.08681089,0.01658963,0.03148525,0.04490894,0.14859083,0.15699412,0.09480982,0.08707462,open
0.06661051,0.13609999,0.1344059,0.0582257,0.0722685,0.05262217,0.05975152,0.0861689,0.01566863,0.0306226,0.04410592,0.14821686,0.15666025,0.09422676,0.08645316,open
0.06590124,0.13567341,0.13397728,0.05749675,0.0715867,0.05185521,0.05900468,0.08552692,0.01474763,0.02975994,0.04330289,0.1478429,0.15632638,0.09364371,0.0858317,open
0.06519197,0.13524683,0.13354866,0.0567678,0.0709049,0.05108825,0.05825784,0.08488493,0.01382663,0.02889728,0.04249987,0.14746893,0.15599252,0.09306066,0.08521024,open
0.0644827,0.13482025,0.13312004,0.05603885,0.0702231,0.05032129,0.057511,0.08424295,0.01290563,0.02803463,0.04169684,0.14709496,0.15565865,0.0924776,0.08458878,open
0.06377343,0.13439367,0.13269143,0.05530991,0.0695413,0.04955433,0.05676416,0.08360096,0.01198463,0.02717197,0.04089382,0.146721,0.15532478,0.09189455,0.08396732,open
0.06306416,0.13396709,0.13226281,0.05458096,0.0688595,0.04878737,0.05601732,0.08295898,0.01106363,0.02630932,0.04009079,0.14634703,0.15499092,0.0913115,0.08334586,open
0.0623549,0.1335405,0.13183419,0.05385201,0.06817771,0.04802041,0.05527048,0.08231699,0.01014263,0.02544666,0.03928777,0.14597306,0.15465705,0.09072844,0.0827244,open
0.06164563,0.13311392,0.13140557,0.05312306,0.06749591,0.04725345,0.05452363,0.08167501,0.00922163,0.02458401,0.03848475,0.1455991,0.15432318,0.09014539,0.08210294,open
0.06093636,0.13268734,0.13097695,0.05239412,0.06681411,0.04648649,0.05377679,0.08103302,0.00830063,0.02372135,0.03768172,0.14522513,0.15398931,0.08956234,0.08148148,open
0.06022709,0.13226076,0.13054834,0.05166517,0.06613231,0.04571953,0.05302995,0.08039104,0.00737963,0.02285869,0.0368787,0.14485116,0.15365545,0.08897928,0.08086002,open
0.05951782,0.13183418,0.13011972,0.05093622,0.06545051,0.04495257,0.05228311,0.07974906,0.00645863,0.02199604,0.03607567,0.1444772,0.15332158,0.08839623,0.08023856,open
0.05880855,0.1314076,0.1296911,0.05020727,0.06476871,0.04418561,0.05153627,0.07910707,0.00553763,0.02113338,0.03527265,0.14410323,0.15298771,0.08781318,0.0796171,open
0.05809929,0.13098102,0.12926248,0.04947832,0.06408691,0.04341865,0.05078943,0.07846509,0.00461663,0.02027073,0.03446962,0.14372926,0.15265384,0.08723012,0.07899564,open
0.05739002,0.13055444,0.12883386,0.04874938,0.06340512,0.04265169,0.05004259,0.0778231,0.00369563,0.01940807,0.0336666,0.1433553,0.15231998,0.08664707,0.07837419,open
0.05668075,0.13012786,0.12840525,0.04802043,0.06272332,0.04188473,0.04929575,0.07718112,0.00277463,0.01854542,0.03286358,0.14298133,0.15198611,0.08606402,0.07775273,open
0.05597148,0.12970127,0.12797663,0.04729148,0.06204152,0.04111777,0.04854891,0.07653913,0.00185363,0.01768276,0.03206055,0.14260736,0.15165224,0.08548096,0.07713127,open
0.05526221,0.12927469,0.12754801,0.04656253,0.06135972,0.04035081,0.04780207,0.07589715,0.00093263,0.0168201,0.03125753,0.14223339,0.15131837,0.08489791,0.07650981,open
0.05455294,0.12884811,0.12711939,0.04583359,0.06067792,0.03958385,0.04705523,0.07525516,1.16E-05,0.01595745,0.0304545,0.14185943,0.15098451,0.08431486,0.07588835,open
0.05384368,0.12842153,0.12669077,0.04510464,0.05999612,0.03881689,0.04630839,0.07461318,-0.0009094,0.01509479,0.02965148,0.14148546,0.15065064,0.0837318,0.07526689,open
0.05313441,0.12799495,0.12626216,0.04437569,0.05931432,0.03804992,0.04556155,0.07397119,-0.0018304,0.01423214,0.02884845,0.14111149,0.15031677,0.08314875,0.07464543,open
0.05242514,0.12756837,0.12583354,0.04364674,0.05863252,0.03728296,0.04481471,0.07332921,-0.0027514,0.01336948,0.02804543,0.14073753,0.1499829,0.0825657,0.07402397,open
0.05171587,0.12714179,0.12540492,0.0429178,0.05795073,0.036516,0.04406787,0.07268722,-0.0036724,0.01250683,0.02724241,0.14036356,0.14964904,0.08198264,0.07340251,open
0.0510066,0.12671521,0.1249763,0.04218885,0.05726893,0.03574904,0.04332103,0.07204524,-0.0045934,0.01164417,0.02643938,0.13998959,0.14931517,0.08139959,0.07278105,open
0.05029733,0.12628862,0.12454768,0.0414599,0.05658713,0.03498208,0.04257419,0.07140325,-0.0055144,0.01078151,0.02563636,0.13961563,0.1489813,0.08081654,0.07215959,open
0.04958807,0.12586204,0.12411906,0.04073095,0.05590533,0.03421512,0.04182735,0.07076127,-0.0064354,0.00991886,0.02483333,0.13924166,0.14864743,0.08023348,0.07153813,open
0.0488788,0.12543546,0.12369045,0.04000201,0.05522353,0.03344816,0.04108051,0.07011929,-0.0073564,0.0090562,0.02403031,0.13886769,0.14831357,0.07965043,0.07091667,open
0.04816953,0.12500888,0.12326183,0.03927306,0.05454173,0.0326812,0.04033367,0.0694773,-0.0082774,0.00819355,0.02322728,0.13849373,0.1479797,0.07906738,0.07029521,open
0.04746026,0.1245823,0.12283321,0.03854411,0.05385993,0.03191424,0.03958683,0.06883532,-0.0091984,0.00733089,0.02242426,0.13811976,0.14764583,0.07848432,0.06967375,open
0.04675099,0.12415572,0.12240459,0.03781516,0.05317813,0.03114728,0.03883999,0.06819333,-0.0101194,0.00646824,0.02162124,0.13774579,0.14731197,0.07790127,0.06905229,open
0.04604172,0.12372914,0.12197597,0.03708622,0.05249634,0.03038032,0.03809315,0.06755135,-0.0110404,0.00560558,0.02081821,0.13737183,0.1469781,0.07731822,0.06843083,open
0.04533246,0.12330256,0.12154736,0.03635727,0.05181454,0.02961336,0.03734631,0.06690936,-0.0119614,0.00474292,0.02001519,0.13699786,0.14664423,0.07673516,0.06780937,open
0.04462319,0.12287597,0.12111874,0.03562832,0.05113274,0.0288464,0.03659947,0.06626738,-0.0128824,0.00388027,0.01921216,0.13662389,0.14631036,0.07615211,0.06718791,open
0.04391392,0.12244939,0.12069012,0.03489937,0.05045094,0.02807944,0.03585263,0.06562539,-0.0138034,0.00301761,0.01840914,0.13624992,0.1459765,0.07556906,0.06656645,open
0.04320465,0.12202281,0.1202615,0.03417043,0.04976914,0.02731248,0.03510579,0.06498341,-0.0147244,0.00215496,0.01760611,0.13587596,0.14564263,0.074986,0.06594499,open
0.04249538,0.12159623,0.11983288,0.03344148,0.04908734,0.02654552,0.03435895,0.06434142,-0.0156454,0.0012923,0.01680309,0.13550199,0.14530876,0.07440295,0.06532353,open
0.04178611,0.12116965,0.11940427,0.03271253,0.04840554,0.02577856,0.03361211,0.06369944,-0.0165664,0.00042965,0.01600007,0.13512802,0.14497489,0.0738199,0.06470207,open
0.04107685,0.12074307,0.11897565,0.03198358,0.04772375,0.0250116,0.03286527,0.06305745,-0.0174874,-0.000433,0.01519704,0.13475406,0.14464103,0.07323684,0.06408061,open
0.04036758,0.12031649,0.11854703,0.03125464,0.04704195,0.02424464,0.03211843,0.06241547,-0.0184084,-0.0012957,0.01439402,0.13438009,0.14430716,0.07265379,0.06345915,open
0.03965831,0.11988991,0.11811841,0.03052569,0.04636015,0.02347768,0.03137159,0.06177349,-0.0193294,-0.0021583,0.01359099,0.13400612,0.14397329,0.07207074,0.06283769,open
0.03894904,0.11946332,0.11768979,0.02979674,0.04567835,0.02271072,0.03062475,0.0611315,-0.0202504,-0.003021,0.01278797,0.13363216,0.14363942,0.07148768,0.06221623,open
0.03823977,0.11903674,0.11726118,0.02906779,0.04499655,0.02194376,0.0298779,0.06048952,-0.0211714,-0.0038836,0.01198494,0.13325819,0.14330556,0.07090463,0.06159477,open
0.0375305,0.11861016,0.11683256,0.02833885,0.04431475,0.0211768,0.02913106,0.05984753,-0.0220924,-0.0047463,0.01118192,0.13288422,0.14297169,0.07032158,0.06097331,open
0.03682124,0.11818358,0.11640394,0.0276099,0.04363295,0.02040984,0.02838422,0.05920555,-0.0230134,-0.0056089,0.0103789,0.13251026,0.14263782,0.06973852,0.06035185,open
0.03611197,0.117757,0.11597532,0.02688095,0.04295115,0.01964288,0.02763738,0.05856356,-0.0239344,-0.0064716,0.00957587,0.13213629,0.14230395,0.06915547,0.05973039,open
0.0354027,0.11733042,0.1155467,0.026152,0.04226936,0.01887591,0.02689054,0.05792158,-0.0248554,-0.0073343,0.00877285,0.13176232,0.14197009,0.06857242,0.05910893,open
0.03469343,0.11690384,0.11511809,0.02542305,0.04158756,0.01810895,0.0261437,0.05727959,-0.0257764,-0.0081969,0.00796982,0.13138835,0.14163622,0.06798936,0.05848747,open
0.03398416,0.11647726,0.11468947,0.02469411,0.04090576,0.01734199,0.02539686,0.05663761,-0.0266974,-0.0090596,0.0071668,0.13101439,0.14130235,0.06740631,0.05786602,open
0.03327489,0.11605067,0.11426085,0.02396516,0.04022396,0.01657503,0.02465002,0.05599562,-0.0276184,-0.0099222,0.00636377,0.13064042,0.14096848,0.06682326,0.05724456,open
0.03256563,0.11562409,0.11383223,0.02323621,0.03954216,0.01580807,0.02390318,0.05535364,-0.0285394,-0.0107849,0.00556075,0.13026645,0.14063462,0.0662402,0.0566231,open
0.03185636,0.11519751,0.11340361,0.02250726,0.03886036,0.01504111,0.02315634,0.05471165,-0.0294604,-0.0116475,0.00475773,0.12989249,0.14030075,0.06565715,0.05600164,open
0.03114709,0.11477093,0.112975,0.02177832,0.03817856,0.01427415,0.0224095,0.05406967,-0.0303814,-0.0125102,0.0039547,0.12951852,0.13996688,0.0650741,0.05538018,open
0.03043782,0.11434435,0.11254638,0.02104937,0.03749677,0.01350719,0.02166266,0.05342768,-0.0313024,-0.0133728,0.00315168,0.12914455,0.13963302,0.06449104,0.05475872,open
0.02972855,0.11391777,0.11211776,0.02032042,0.03681497,0.01274023,0.02091582,0.0527857,-0.0322234,-0.0142355,0.00234865,0.12877059,0.13929915,0.06390799,0.05413726,open
